Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862
379,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.75,0,Black,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356
264,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Mini HDMI Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",ruzava,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.3,0,Gray,6,Intel,Windows,2,Laptop,Other,4.0,157.3505121487356
539,"Dell Latitude 7410 Laptop with Backlit Keyboard, 14in 1920x1080 FHD, Intel Core i7 10th Gen i7-10610U, Dual Core 4.9Ghz, 16GB RAM, 512GB SSD, Fingerprint, Windows 10 Pro, Silver (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,1.76,1,Silver,16,Intel,Windows,4,Laptop,Intel I7,4.0,157.3505121487356
379,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4000, 4GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Blue, Win 11S, 128GB Hotface USB Card",hp,Intel,other,SSD,14.0,1920.0,1080.0,1.7,0,Blue,4,Intel,Windows,1,Laptop,Other,2.6,157.3505121487356
417,"HP EliteBook 840 G6 14"" Notebook - Core i7 i7-8565U Up to 4.6GHz- 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit (Renewed)",hp,Intel,other,SSD,14.0,1920.0,1080.0,2.22,1,other,4,Intel,Windows,4,Portable,Intel I7,4.0,157.3505121487356
405,"Lenovo Thinkpad T470s Laptop Computer, 14-inch Notebook, Intel Core i7-6600 2.6Ghz, 12GB DDR4 RAM, 512GB SSD, Webcam, HDMI, Bluetooth 4.1, Windows 10 Pro 64-bit (Renewed)",lenovo,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.82,1,Black,12,Intel,Windows,2,Laptop,Intel I7,4.1,157.3505121487356
659,"Dell Precision 7730 Workstation Laptop PC, NVIDIA Quadro P3200 6GB GDDR5, Intel Core i7-8850H, 17.3"" FHD (1920x1080) Sceen, 32GB Ram, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,17.3,1920.0,1080.0,2.72,1,other,32,NVIDIA,Windows,6,Laptop,Intel I7,3.0,127.33567457123111
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478
449,"Dell Latitude 7390 2-in-1 Touchscreen Laptop, 13.3inch FHD (1920 x 1080) Laptop Computer, Intel Core i7-8650U, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,13.3,1920.0,1920.0,1.7,1,other,16,Other,Windows,2,Laptop,Intel I7,3.0,204.15714584634154
390,"Lenovo IdeaPad 3 14"" Laptop, Intel Core i3-1005G1 Processor, 4GB DDR4 RAM, 128GB M.2 SSD Storage, 14.0"" FHD (1920 x 1080) Display, Integrated Graphics, Windows 10 S, 81WD010QUS, Platinum Grey",lenovo,Intel,ddr4,SSD,14.0,1920.0,1920.0,1.81,0,Platinum,128,Intel,Windows,2,Laptop,Intel I3,3.0,193.94928855402446
1679,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6” 165Hz IPS Type WQHD Display, NVIDIA GeForce RTX 3060, AMD Ryzen 7 6800H, 16GB DDR5, 1TB PCIe SSD, RGB Keyboard, Windows 11 Home, G513RM-AS71-CA",asus,AMD,ddr5,SSD,15.6,1920.0,1080.0,0.0025,0,Gray,16,NVIDIA,Windows,6,Gaming,AMD RYZEN 7,3.2,141.21199808219862
266,"Acer TravelMate P449 G3 Business Laptop, 14 Inch Laptop Computer, Intel Core i5-6200, 8GB RAM 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Pro (Renewed)",acer,Intel,other,SSD,14.0,1920.0,1080.0,2.2,1,Black,8,Intel,Windows,6,Laptop,Intel I5,1.6,157.3505121487356
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478
1149,"HP Victus 15.6"" FHD 144Hz Gaming Laptop, AMD Ryzen 5 7535HS, 32GB DDR5, 1TB SSD, NVIDIA GeForce RTX 2050, Backlit Keyboard, HD Webcam, Wi-Fi 6, Bluetooth, Gray, Win 11 Pro, 32GB Hotface USB Card",hp,AMD,ddr5,SSD,15.6,1920.0,1080.0,1.7,0,Gray,32,AMD,Windows,6,Gaming,AMD RYZEN 5,5.0,141.21199808219862
850,"Lenovo Thinkpad L13 Gen 2 13.3"" FHD Laptop - AMD Ryzen 7 Pro 5850U, 16GB RAM, 512GB SSD, Windows 11 Pro - Black (21ACS0NK00)",lenovo,AMD,other,SSD,13.3,1920.0,1080.0,1.7,0,Black,16,AMD,Windows,2,Laptop,AMD RYZEN 7,3.0,165.6321180513006
1700,"XPG Xenia 15G Gaming Notebook Intel i7 13700H, GeForce RTX 4070, 1TB PCIe Gen4 SSD, 32GB DDR5, 15.6"" FHD 144Hz IPS Display Single Zone RGB Keyboard, Wi-Fi 6E, Windows 11 (XENIAG15I7G13H4070LX-BKCEN)",xpg,Intel,ddr5,SSD,15.6,1920.0,1080.0,3.54,0,Black,32,Intel,Windows,6,Gaming,Other,1.8,141.21199808219862
899,"HP 15.6"" HD Touchscreen Laptop, Intel Core i3-1215U Processor, 32GB DDR4, 2TB PCIe SSD, Intel UHD Graphics, WiFi, 720p HD Camera, Win 11, Natural Silver, 32GB Hotface USB Card",hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Silver,32,Intel,Windows,6,Laptop,Intel I3,1.2,141.21199808219862
2423,"MSI Creator M16 HX C14VFG-059CA 16"" 240Hz QHD+ Content Creation Laptop, Intel Core i9-14900HX, RTX 4060, 32GB DDR5, 1TB NVMe SSD, Co-Pilot Key, Windows 11 Home",msi,Intel,ddr5,SSD,16.0,1920.0,1080.0,1.7,0,Gray,32,Intel,Windows,6,Laptop,Intel I9,1.6,137.68169813014364
1399,"2022 Apple MacBook Air with Apple M2 Chip (13.6 inch, 8GB RAM, 512GB SSD Storage) (QWERTZ English) Midnight (Renewed)",apple,Other,other,SSD,13.6,1920.0,1080.0,1.22,1,other,8,Apple,Mac,6,Laptop,Other,3.2,161.97846838840428
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862
379,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.75,0,Black,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356
264,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Mini HDMI Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",ruzava,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.3,0,Gray,6,Intel,Windows,2,Laptop,Other,4.0,157.3505121487356
1200,"Samsung Galaxy Book4 Laptop, 15.6"", Intel i7, 16GB RAM, 512GB Storage - Moonstone Gray w/ Free Samsung Galaxy Buds FE - Graphite",samsung,Intel,other,Other,15.6,1920.0,1080.0,1.7,0,Gray,16,Intel,Windows,6,Laptop,Other,3.0,141.21199808219862
700,"HP 17 inch Laptop, FHD Display, Intel N200, 8 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Home, 17-cn3000ca (2023)",hp,Intel,other,SSD,14.0,1920.0,1080.0,1.52,0,Silver,8,Intel,Windows,8,Laptop,Other,3.7,157.3505121487356
238,"LENOVO IdeaPad Slim 3 14"" FHD MediaTek Mali-G52 4GB 128GB Chrome OS Abyss Blue",lenovo,AMD,other,Other,14.0,1920.0,1080.0,1.7,0,Blue,4,Other,Other,6,Other,Other,3.0,157.3505121487356
679,"HP 14"" FHD IPS Display Laptop, AMD Ryzen 3-3250U, 32GB RAM, 1TB PCIe SSD, AMD Radeon Graphics, HP True Vision HD Camera, Wi-Fi 5, Bluetooth, Win 11, Silver, 32GB Hotface USB Card",hp,AMD,other,SSD,14.0,1920.0,1080.0,1.7,0,Silver,32,AMD,Windows,6,Laptop,AMD RYZEN 3,3.0,157.3505121487356
422,"Lenovo ThinkPad T490 Laptop 14"" FHD (1920x1080) Notebook PC - Intel Core i7-8565, 16GB RAM, 512GB SSD, WiFi, Bluetooth, HDMI, Webcam Windows 10 Pro 64-bit (Renewed)",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,157.3505121487356
349,"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel® Celeron® Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",samsung,Intel,other,Other,15.6,1920.0,1080.0,2.22,0,Silver,4,Other,Other,4,Chromebook,Other,4.0,141.21199808219862
375,"HP EliteBook 840 G5 14"" Touchscreen Laptop, Intel Core i5, 16GB RAM, 512GB SSD, Win11 Pro (Renewed)",hp,Intel,other,SSD,14.0,1920.0,1080.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I5,1.7,157.3505121487356
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478
449,"Dell Latitude 7390 2-in-1 Touchscreen Laptop, 13.3inch FHD (1920 x 1080) Laptop Computer, Intel Core i7-8650U, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,13.3,1920.0,1920.0,1.7,1,other,16,Other,Windows,2,Laptop,Intel I7,3.0,204.15714584634154
390,"Lenovo IdeaPad 3 14"" Laptop, Intel Core i3-1005G1 Processor, 4GB DDR4 RAM, 128GB M.2 SSD Storage, 14.0"" FHD (1920 x 1080) Display, Integrated Graphics, Windows 10 S, 81WD010QUS, Platinum Grey",lenovo,Intel,ddr4,SSD,14.0,1920.0,1920.0,1.81,0,Platinum,128,Intel,Windows,2,Laptop,Intel I3,3.0,193.94928855402446
1679,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6” 165Hz IPS Type WQHD Display, NVIDIA GeForce RTX 3060, AMD Ryzen 7 6800H, 16GB DDR5, 1TB PCIe SSD, RGB Keyboard, Windows 11 Home, G513RM-AS71-CA",asus,AMD,ddr5,SSD,15.6,1920.0,1080.0,0.0025,0,Gray,16,NVIDIA,Windows,6,Gaming,AMD RYZEN 7,3.2,141.21199808219862
266,"Acer TravelMate P449 G3 Business Laptop, 14 Inch Laptop Computer, Intel Core i5-6200, 8GB RAM 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Pro (Renewed)",acer,Intel,other,SSD,14.0,1920.0,1080.0,2.2,1,Black,8,Intel,Windows,6,Laptop,Intel I5,1.6,157.3505121487356
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478
279,"Lenovo Ideapad 1 14"" HD Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Intel UHD Graphics, Wi-Fi 6, Bluetooth, Webcam, Dolby Audio, Windows 11, Cloud Grey, 32GB Hotface USB Card",lenovo,Intel,other,Other,14.0,1920.0,1080.0,1.7,0,Grey,4,Other,Windows,1,Laptop,Other,1.1,157.3505121487356
599,"Lenovo Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.8,0,other,8,Intel,Windows,6,Laptop,Intel I3,3.0,141.21199808219862
1899,"HP Envy 17.3"" FHD IPS Touchscreen Laptop, Intel Core i7-1260P, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, 5MP IR Camera, Windows 11 Pro, Silver, 32GB Hotface USB Card",hp,Intel,other,SSD,17.3,1920.0,1080.0,1.7,0,Silver,32,Intel,Windows,6,Laptop,Intel I7,3.0,127.33567457123111
1049,"Mid 2018 Apple MacBook Pro with 2.9GHz Intel Core i9 (15 Inch, 16GB RAM, 512GB SSD) Space Gray (Renewed)",apple,Intel,other,SSD,15.0,1920.0,1080.0,1.81,1,Gray,16,Intel,Other,2,Laptop,Intel I9,2.9,146.86047800548656
1549,"HP Envy X360 2-in-1 15.6"" FHD Touchscreen Laptop, Intel Evo Platform Core i7 1355U, 16GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Windows 11 Pro, Silver, 32GB Hotface USB Card",hp,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Silver,16,Other,Windows,2,Laptop,Intel I7,1.7,141.21199808219862
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862
379,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.75,0,Black,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478
979,"HP Envy x360 2-in-1 15.6"" FHD Touchscreen Laptop, AMD Ryzen 5 7530U, 16GB RAM, 512GB PCIe SSD, Backlit Keyboard, 5MP IR Cam, 1 Year Office 365, Wi-Fi 6E, Win 11 Pro, Sliver, 32GB Hotface USB Card",hp,AMD,other,SSD,15.6,1920.0,1080.0,1.7,0,Silver,16,Other,Windows,2,Laptop,AMD RYZEN 5,5.0,141.21199808219862
689,"DELL Latitude 7420 Business Laptop, Touchscreen Notebook, 14"" FHD(1920x1080), Intel Core i7-1185G7, 32GB RAM, 512GB SSD, Backlit Keyboard, WiFi, Bluetooth, Windows 11 Pro-Carbon Fiber(Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,2.45,1,Carbon,32,Intel,Windows,6,Laptop,Intel I7,2.8,157.3505121487356
1000,"Lenovo Ideapad Flex 5 16"" 2-in-1 Touchscreen WUXGA Laptop - AMD Ryzen 7 7730U, 16GB RAM, 1TB SSD, Windows 11 - Arctic Grey (82XY002KUS)",lenovo,AMD,other,SSD,16.0,1920.0,1200.0,3.21,0,Grey,16,Other,Windows,2,Laptop,AMD RYZEN 7,5.0,141.50971698084905
2619,"Microsoft Surface Laptop 5 (2022): 15"" Touchscreen Laptop (Intel Core i7/32GB RAM/1TB SSD/Windows 11 Home) Black - English Keyboard",microsoft,Intel,other,SSD,15.0,1920.0,1080.0,1.38,0,Black,32,Intel,Windows,6,Laptop,Intel I7,5.0,146.86047800548656
1850,"Dell XPS 13 9315 2-in-1 Laptop - 13-inch 3:2 3K 2880x1920 Touchscreen Display, Intel Core i7-1250U, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, WLAN Only, Windows 11 Home, Premium Support-Sky",dell,Intel,other,SSD,13.0,1920.0,1080.0,1.7,0,Blue,16,Other,Windows,2,Laptop,Intel I7,3.0,169.45439769863833
560,"Samsung Galaxy Chromebook Enterprise (256GB Storage, 8GB RAM), Mercury Gray - XE931QCA-K01US",samsung,Intel,other,Other,13.3,1920.0,1080.0,1.37,0,Grey,8,Other,Other,6,Chromebook,Other,1.6,165.6321180513006
264,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Mini HDMI Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",ruzava,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.3,0,Gray,6,Intel,Windows,2,Laptop,Other,4.0,157.3505121487356
449,"Dell Latitude 7390 2-in-1 Touchscreen Laptop, 13.3inch FHD (1920 x 1080) Laptop Computer, Intel Core i7-8650U, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,13.3,1920.0,1920.0,1.7,1,other,16,Other,Windows,2,Laptop,Intel I7,3.0,204.15714584634154
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478
279,Lenovo ThinkPad X280 12.5 LCD Ultrabook - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - (Renewed),lenovo,Intel,ddr4,Other,12.5,1920.0,1080.0,1.81,1,other,8,Intel,Windows,4,Laptop,Intel I5,5.0,176.23257360658386
1462,"Lenovo Thinkpad P16s Gen 1 Mobile Workstation 16"" WUXGA (1920 x 1200) Laptop - AMD Ryzen 7 Pro 6850U, 16GB RAM, 512GB SSD, FHD Webcam, Bluetooth, WiFi6, Windows 11 Pro - 21CK005GUS",lenovo,AMD,other,SSD,16.0,1920.0,1920.0,1.7,0,other,16,Other,Windows,1,Laptop,AMD RYZEN 7,2.7,169.7056274847714
789,"Lenovo Ideapad 3i 14"" FHD Laptop, Intel Core i5-1155G7, 40GB RAM, 1TB SSD, Intel Iris Xe Graphics, Fingerprint Reader, Bluetooth, WiFi 6, Artic Grey, Windows 11 Pro, 32GB Hotface USB Card",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.7,0,Gray,40,Intel,Windows,6,Laptop,Intel I5,2.5,157.3505121487356
1899,"ASUS ROG Zephyrus Gaming Laptop, 14"" FHD 144Hz IPS-Type Display, AMD Ryzen 7-5800HS, NVIDIA GeForce RTX 3060 6GB GDDR6, 40GB RAM, 2TB PCIe SSD, Backlit Keyboard, Win 11 Home, White, 32GB USB Card",asus,AMD,other,SSD,14.0,1920.0,1080.0,1.7,0,White,40,AMD,Windows,6,Gaming,AMD RYZEN 7,2.8,157.3505121487356
399,"Dell Latitude 5404 Rugged Laptop, 14-inch Business Laptop Notebook, Intel Core i5-4310, 16GB RAM, 256GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I5,2.0,157.3505121487356
1129,"ASUS Vivobook 16 16'' FHD Business Laptop, AMD R7-5800HS Processor, 40GB RAM, 2TB PCIe SSD, AMD Radeon Graphics, 720p HD Camera, Win 11, Blue, 32GB Hotface USB Card",asus,AMD,other,SSD,16.0,1920.0,1080.0,1.7,0,Blue,40,AMD,Windows,6,Laptop,Other,3.2,137.68169813014364
2537,2023 Dell G15 15.6” 165Hz FHD Laptop 24-Core Intel Core i9-13900HX NVIDIA GeForce RTX 4060 32GB DDR4 2TB NVMe SSD USB-C w/DP WiFi AX RJ-45 BT Webcam HDMI2.1 Four-Zone RGB Backlit KB Windows 10 Home,dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,2.65,0,Grey,32,Intel,Windows,6,Laptop,Intel I9,2.9,141.21199808219862
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862
849,"HP 15.6"" HD Touchscreen Laptop, Intel Core i3-1215U, 32GB RAM, 2TB PCIe SSD, Intel UHD Graphics, 720p HD Camera, Bluetooth, Win 11, Natural Silver, 32GB Hotface USB Card",hp,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Silver,32,Intel,Windows,6,Laptop,Intel I3,1.2,141.21199808219862
449,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Black, Win 11, 32GB Hotface USB Card",hp,Intel,other,SSD,14.0,1920.0,1080.0,1.7,0,Black,16,Intel,Windows,1,Laptop,Other,1.1,157.3505121487356
580,"HP EliteBook 840 G7 14"" Touchscreen Laptop, Intel Core i7-10810U up to 4.9 GHz, 16GB RAM, 512GB SSD, Backlit Keyboard, Windows 10 Pro (Renewed)",hp,Intel,other,SSD,14.0,1920.0,1080.0,2.11,1,other,16,Intel,Windows,4,Laptop,Intel I7,4.9,157.3505121487356
549,"Apple 13in MacBook Pro, Retina Display, 2.3GHz Intel Core i5 Dual Core, 8GB RAM, 128GB SSD, Silver, MPXR2LL/A (Newest Version) (Renewed)",apple,Intel,other,SSD,13.3,1920.0,1080.0,1.37,1,Silver,8,Intel,Mac,2,Laptop,Intel I5,2.3,165.6321180513006
340,"Dell Latitude 7490 14"" FHD Touchscreen Laptop, Intel Core i5-8th 1.7Ghz, 16GB DDR4 RAM, 512GB M.2 NVMe SSD, USB-C, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,ddr4,SSD,13.99,1920.0,1080.0,1.7,1,other,16,Intel,Windows,1,Laptop,Intel I5,1.7,157.462985709957
264,"Dell Latitude E7450 14in HD High Performance Ultra Book Business Laptop Notebook (Intel Quad Core i5 5300U, 8GB Ram, 256GB Solid State SSD, Camera, HDMI, WiFi) Win 10 Pro (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,1.65,1,Black,8,Intel,Windows,6,Laptop,Intel I5,3.0,157.3505121487356
649,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black, 32GB Hotface USB Card",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,16,Intel,Windows,6,Laptop,Other,1.1,141.21199808219862
711,"Lenovo 82H900J3CC 17.3"" HD+ Intel Core i3-1115G4 Laptop - Arctic Grey",lenovo,Intel,other,Other,17.3,1920.0,1080.0,2.1,0,Gray,4,Intel,Windows,6,Laptop,Intel I3,3.0,127.33567457123111
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478
1679,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6” 165Hz IPS Type WQHD Display, NVIDIA GeForce RTX 3060, AMD Ryzen 7 6800H, 16GB DDR5, 1TB PCIe SSD, RGB Keyboard, Windows 11 Home, G513RM-AS71-CA",asus,AMD,ddr5,SSD,15.6,1920.0,1080.0,0.0025,0,Gray,16,NVIDIA,Windows,6,Gaming,AMD RYZEN 7,3.2,141.21199808219862
799,"Dell Precision 7000 7740 Workstation Laptop (2019) | 17.3"" FHD | Core i7-512GB SSD - 32GB RAM - RTX 3000 | 6 Cores @ 4.6 GHz Win 10 Pro (Renewed)",dell,Other,other,SSD,17.3,3000.0,1080.0,1.7,1,other,32,Other,Windows,6,Laptop,Intel I7,3.0,184.30515961507174
1019,"Lenovo IdeaPad 1 15.6"" FHD IPS Laptop, Ryzen 7 5700U, 40GB RAM, 2TB PCIe SSD, AMD Radeon Graphics, 720p HD Webcam, WiFi, Bluetooth, Windows 11 Pro, Cloud Gray, 32GB Hotface USB Card",lenovo,AMD,other,SSD,15.6,1920.0,1080.0,1.7,0,Gray,40,Other,Windows,1,Laptop,AMD RYZEN 7,1.8,141.21199808219862
388,"2019 Dell Latitude Rugged 5420 Laptop 14"" - Intel Core i5 8th Gen - i5-8350U - Quad Core 3.6Ghz - 512GB SSD - 8GB RAM - AMD Radeon RX 540 - 1920x1080 FHD - Windows 10 Pro (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,2.22,1,other,8,Intel,Windows,6,Laptop,Intel I5,3.0,157.3505121487356
779,"HP 15.6"" FHD Business Laptop, Intel Core i5-1135G7, 16GB DDR4 RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Numpad, Webcam, Wi-Fi 5, Bluetooth, Silver, Win 11 Pro, 32GB Hotface USB Card",hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,5.0,141.21199808219862
2470,"MSI GE76 Raider Gaming Laptop 2023 (2TB SSD, 32GB DDR5 RAM) 17.3"" FHD 144 Hz, Intel 14-Core i9-12900H, NVIDIA GeForce RTX 3060, Win11 Pro, GE76-12UE",msi,Intel,ddr5,SSD,17.3,1920.0,1080.0,2.72,0,Blue,32,Intel,Windows,6,Gaming,Intel I9,3.0,127.33567457123111
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862
